time_s,motor_angle_rad,motor_velocity_rad_s,motor_frequency_hz,motor_effort_nm,left_length_m,right_length_m,left_rest_length_m,right_rest_length_m,left_delta_length_m,right_delta_length_m,left_length_velocity_m_s,right_length_velocity_m_s,left_force_n,right_force_n,j0_deg,j1_deg,j2_deg,j3_deg,j4_deg,left_tau_j0_nm,left_tau_j1_nm,left_tau_j2_nm,left_tau_j3_nm,left_tau_j4_nm,right_tau_j0_nm,right_tau_j1_nm,right_tau_j2_nm,right_tau_j3_nm,right_tau_j4_nm,total_tau_j0_nm,total_tau_j1_nm,total_tau_j2_nm,total_tau_j3_nm,total_tau_j4_nm,left_anchor_fx_n,left_anchor_fy_n,left_anchor_fz_n,right_anchor_fx_n,right_anchor_fy_n,right_anchor_fz_n,force_residual_n,torque_residual_nm,safety_tripped
2.26675,4.47935596186,241.382609645,38.4172355014,-100,0.243789202911,0.260584600463,0.280896914076,0.280896914076,-0.0371077111655,-0.0203123136133,2.60078639614,-2.4259070873,-716.146359349,-430.505343138,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.268,4.78108422391,241.382609645,38.4172355014,-100,0.244382627449,0.259853746165,0.280896914076,0.280896914076,-0.0365142866276,-0.0210431679113,3.23621067102,3.15213161511,-697.923625842,-389.342042075,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.26925,5.08281248597,241.382609645,38.4172355014,-100,0.242821144743,0.26216581691,0.280896914076,0.280896914076,-0.0380757693331,-0.0187310971661,-0.824903794822,3.15648669093,-769.76442461,-343.057076412,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2705,5.38454074802,241.382609645,38.4172355014,-100,0.239478060654,0.267778542083,0.280896914076,0.280896914076,-0.0414188534221,-0.0131183719934,0.988157280447,7.03904819935,-818.495495638,-191.976957875,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.27175,5.68626901008,241.382609645,38.4172355014,-100,0.233639131282,0.275813309803,0.280896914076,0.280896914076,-0.0472577827945,-0.00508360427387,-5.70556785047,8.69022551592,-1002.21133439,-14.7698303182,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.273,5.98799727214,241.382609645,38.4172355014,-100,0.227352762954,0.284538552721,0.280896914076,0.280896914076,-0.0535441511225,0.00364163864444,1.02063511909,7.17109120283,-1060.67667126,144.543684917,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.27425,6.28972553419,241.382609645,38.4172355014,-100,0.217739435574,0.294806673176,0.280896914076,0.280896914076,-0.0631574785021,0.0139097590998,-11.3993544631,11.6600474866,-1377.14311467,394.795656862,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2755,6.59145379625,241.382609645,38.4172355014,-100,0.210291940031,0.302866338145,0.280896914076,0.280896914076,-0.070604974045,0.0219694240682,3.93486614993,4.44045848816,-1372.7508194,483.793066245,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.27675,6.8931820583,241.382609645,38.4172355014,-100,0.198475113571,0.311936259392,0.280896914076,0.280896914076,-0.082421800505,0.0310393453155,-16.7879352528,11.6923530729,-1816.31536263,737.710437039,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.278,7.19491032036,241.382609645,38.4172355014,-100,0.192964621883,0.316680066312,0.280896914076,0.280896914076,-0.087932292193,0.035783152236,10.5362148547,0.325261793036,-1653.28369531,718.915662651,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.27925,7.49663858241,241.382609645,38.4172355014,-100,0.182685757752,0.322209056935,0.280896914076,0.280896914076,-0.0982111563243,0.0413121428591,-18.9279931121,9.41377662251,-2153.50305761,920.380623406,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2805,7.67767553965,-241.382609645,-38.4172355014,100,0.184564037176,0.321928845201,0.280896914076,0.280896914076,-0.0963328769003,0.0410319311242,22.3988434608,-5.46270720446,-1702.6691034,766.011550439,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.28175,7.37594727759,-241.382609645,-38.4172355014,100,0.185058372267,0.320857480541,0.280896914076,0.280896914076,-0.095838541809,0.0399605664647,-9.43753505094,4.00747104496,-2011.14618669,839.286039743,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.283,7.07421901554,-241.382609645,-38.4172355014,100,0.196101066099,0.314490038099,0.280896914076,0.280896914076,-0.0847958479774,0.0335931240222,23.0819917173,-8.43485106219,-1465.09704237,587.513969822,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.28425,6.77249075348,-241.382609645,-38.4172355014,100,0.202340322978,0.308936140776,0.280896914076,0.280896914076,-0.0785565910981,0.0280392266995,-1.32709762509,-0.308121391161,-1584.40279821,557.703320078,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2855,6.47076249142,-241.382609645,-38.4172355014,100,0.213922085934,0.299400722475,0.280896914076,0.280896914076,-0.0669748281428,0.0185038083987,18.4554497587,-9.42200418948,-1154.94206527,275.85612608,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.28675,6.16903422937,-241.382609645,-38.4172355014,100,0.221330953925,0.290952142811,0.280896914076,0.280896914076,-0.0595659601517,0.0100552287347,2.9667189388,-3.75807397385,-1161.65201365,163.523834956,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.288,5.86730596731,-241.382609645,-38.4172355014,100,0.230271503899,0.280828983392,0.280896914076,0.280896914076,-0.0506254101772,-6.79306845885e-05,12.6955989002,-7.66718611326,-885.552214542,-78.0304748244,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.28925,5.56557770526,-241.382609645,-38.4172355014,100,0.236082268321,0.272403212894,0.280896914076,0.280896914076,-0.0448146457558,-0.00849370118277,4.06698030443,-4.95016211968,-855.623112072,-219.375644852,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2905,5.2638494432,-241.382609645,-38.4172355014,100,0.241080813333,0.265271089707,0.280896914076,0.280896914076,-0.0398161007438,-0.0156258243698,7.3991679937,-2.99076130629,-722.330334939,-342.424100459,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.29175,4.96212118114,-241.382609645,-38.4172355014,100,0.243694835137,0.260740061002,0.280896914076,0.280896914076,-0.0372020789396,-0.0201568530741,2.66985777916,-2.54653694119,-717.343001001,-428.602430894,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.293,4.66039291909,-241.382609645,-38.4172355014,100,0.244405091381,0.259815666004,0.280896914076,0.280896914076,-0.0364918226954,-0.0210812480721,3.32606639997,2.99981097209,-696.575789908,-391.62685172,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.29425,4.35866465703,-241.382609645,-38.4172355014,100,0.242962003144,0.261937592408,0.280896914076,0.280896914076,-0.0379349109326,-0.0189593216687,-0.708012672368,2.98606069094,-765.778345377,-349.325826465,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2955,4.05693639498,-241.382609645,-38.4172355014,100,0.239717567562,0.267408678195,0.280896914076,0.280896914076,-0.0411793465147,-0.0134882358809,1.02203864315,6.98181451197,-813.366543863,-199.946572499,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.29675,3.75520813292,-241.382609645,-38.4172355014,100,0.233993913038,0.275327287855,0.280896914076,0.280896914076,-0.046903001038,-0.00556962622178,-5.55607494704,8.56551139621,-993.62077023,-25.7374104735,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.298,3.45347987087,-241.382609645,-38.4172355014,100,0.227769359404,0.284020552904,0.280896914076,0.280896914076,-0.0531275546728,0.00312363882743,0.984254358321,7.21297273619,-1052.70854987,134.60250391,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.29925,3.15175160881,-241.382609645,-38.4172355014,100,0.218245817767,0.294277130486,0.280896914076,0.280896914076,-0.0626510963094,0.0133802164096,-11.2386141085,11.6191095834,-1365.40806727,383.795424025,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3005,2.97071465158,241.382609645,38.4172355014,-100,0.214419744228,0.298908622943,0.280896914076,0.280896914076,-0.0664771698487,0.0180117088668,18.3001666623,-9.41326705262,-1146.54173035,266.10150681,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.30175,3.27244291363,241.382609645,38.4172355014,-100,0.221814532656,0.290415210125,0.280896914076,0.280896914076,-0.0590823814202,0.00951829604888,3.03624544843,-3.8285718593,-1151.28517392,152.080202385,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.303,3.57417117569,241.382609645,38.4172355014,-100,0.230657894403,0.280323540986,0.280896914076,0.280896914076,-0.0502390196739,-0.000573373090142,12.5383943538,-7.57507493409,-879.39644994,-87.2182111437,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.30425,3.87589943774,241.382609645,38.4172355014,-100,0.236397762203,0.271951843243,0.280896914076,0.280896914076,-0.0444991518737,-0.00894507083362,4.05932170996,-4.93626705116,-849.389820375,-228.264087184,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3055,4.1776276998,241.382609645,38.4172355014,-100,0.24127886196,0.264955882805,0.280896914076,0.280896914076,-0.0396180521166,-0.0159410312713,7.26721623576,-2.82936704938,-719.688879973,-347.114295919,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.30675,4.47935596186,241.382609645,38.4172355014,-100,0.243789202911,0.260584600463,0.280896914076,0.280896914076,-0.0371077111655,-0.0203123136133,2.60078639614,-2.4259070873,-716.146359349,-430.505343138,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.308,4.78108422391,241.382609645,38.4172355014,-100,0.244382627449,0.259853746165,0.280896914076,0.280896914076,-0.0365142866276,-0.0210431679113,3.23621067103,3.15213161511,-697.923625842,-389.342042075,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.30925,5.08281248597,241.382609645,38.4172355014,-100,0.242821144743,0.26216581691,0.280896914076,0.280896914076,-0.0380757693331,-0.0187310971661,-0.824903794821,3.15648669093,-769.76442461,-343.057076412,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3105,5.38454074802,241.382609645,38.4172355014,-100,0.239478060654,0.267778542083,0.280896914076,0.280896914076,-0.0414188534221,-0.0131183719934,0.988157280449,7.03904819935,-818.495495638,-191.976957875,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.31175,5.68626901008,241.382609645,38.4172355014,-100,0.233639131282,0.275813309803,0.280896914076,0.280896914076,-0.0472577827945,-0.00508360427387,-5.70556785046,8.69022551592,-1002.21133439,-14.7698303182,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.313,5.98799727214,241.382609645,38.4172355014,-100,0.227352762954,0.284538552721,0.280896914076,0.280896914076,-0.0535441511225,0.00364163864444,1.02063511909,7.17109120283,-1060.67667126,144.543684917,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.31425,6.28972553419,241.382609645,38.4172355014,-100,0.217739435574,0.294806673176,0.280896914076,0.280896914076,-0.0631574785021,0.0139097590998,-11.3993544631,11.6600474866,-1377.14311467,394.795656862,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3155,6.59145379625,241.382609645,38.4172355014,-100,0.210291940031,0.302866338145,0.280896914076,0.280896914076,-0.070604974045,0.0219694240682,3.93486614993,4.44045848816,-1372.7508194,483.793066245,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.31675,6.8931820583,241.382609645,38.4172355014,-100,0.198475113571,0.311936259392,0.280896914076,0.280896914076,-0.082421800505,0.0310393453155,-16.7879352528,11.6923530729,-1816.31536263,737.710437039,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.318,7.19491032036,241.382609645,38.4172355014,-100,0.192964621883,0.316680066312,0.280896914076,0.280896914076,-0.087932292193,0.035783152236,10.5362148547,0.32526179304,-1653.28369531,718.915662651,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.31925,7.49663858241,241.382609645,38.4172355014,-100,0.182685757752,0.322209056935,0.280896914076,0.280896914076,-0.0982111563243,0.0413121428591,-18.9279931121,9.41377662251,-2153.50305761,920.380623406,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3205,7.67767553965,-241.382609645,-38.4172355014,100,0.184564037176,0.321928845201,0.280896914076,0.280896914076,-0.0963328769003,0.0410319311242,22.3988434608,-5.46270720446,-1702.6691034,766.011550439,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.32175,7.37594727759,-241.382609645,-38.4172355014,100,0.185058372267,0.320857480541,0.280896914076,0.280896914076,-0.095838541809,0.0399605664647,-9.43753505094,4.00747104496,-2011.14618669,839.286039743,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.323,7.07421901554,-241.382609645,-38.4172355014,100,0.196101066099,0.314490038099,0.280896914076,0.280896914076,-0.0847958479774,0.0335931240222,23.0819917173,-8.43485106219,-1465.09704237,587.513969822,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.32425,6.77249075348,-241.382609645,-38.4172355014,100,0.202340322978,0.308936140776,0.280896914076,0.280896914076,-0.0785565910981,0.0280392266995,-1.32709762509,-0.308121391161,-1584.40279821,557.703320078,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3255,6.47076249142,-241.382609645,-38.4172355014,100,0.213922085934,0.299400722475,0.280896914076,0.280896914076,-0.0669748281428,0.0185038083987,18.4554497587,-9.42200418948,-1154.94206527,275.85612608,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.32675,6.16903422937,-241.382609645,-38.4172355014,100,0.221330953925,0.290952142811,0.280896914076,0.280896914076,-0.0595659601517,0.0100552287347,2.9667189388,-3.75807397385,-1161.65201365,163.523834956,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.328,5.86730596731,-241.382609645,-38.4172355014,100,0.230271503899,0.280828983392,0.280896914076,0.280896914076,-0.0506254101772,-6.7930684588e-05,12.6955989002,-7.66718611326,-885.552214542,-78.0304748244,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.32925,5.56557770526,-241.382609645,-38.4172355014,100,0.236082268321,0.272403212894,0.280896914076,0.280896914076,-0.0448146457558,-0.00849370118277,4.06698030443,-4.95016211968,-855.623112072,-219.375644852,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3305,5.2638494432,-241.382609645,-38.4172355014,100,0.241080813333,0.265271089707,0.280896914076,0.280896914076,-0.0398161007438,-0.0156258243698,7.3991679937,-2.99076130629,-722.330334939,-342.424100459,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.33175,4.96212118114,-241.382609645,-38.4172355014,100,0.243694835137,0.260740061002,0.280896914076,0.280896914076,-0.0372020789396,-0.0201568530741,2.66985777916,-2.54653694119,-717.343001001,-428.602430894,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.333,4.66039291909,-241.382609645,-38.4172355014,100,0.244405091381,0.259815666004,0.280896914076,0.280896914076,-0.0364918226954,-0.0210812480721,3.32606639997,2.99981097209,-696.575789908,-391.62685172,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.33425,4.35866465703,-241.382609645,-38.4172355014,100,0.242962003144,0.261937592408,0.280896914076,0.280896914076,-0.0379349109326,-0.0189593216687,-0.708012672365,2.98606069094,-765.778345377,-349.325826465,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3355,4.05693639498,-241.382609645,-38.4172355014,100,0.239717567562,0.267408678195,0.280896914076,0.280896914076,-0.0411793465147,-0.0134882358809,1.02203864315,6.98181451197,-813.366543863,-199.946572499,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.33675,3.75520813292,-241.382609645,-38.4172355014,100,0.233993913038,0.275327287855,0.280896914076,0.280896914076,-0.046903001038,-0.00556962622178,-5.55607494704,8.56551139621,-993.62077023,-25.7374104735,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.338,3.45347987087,-241.382609645,-38.4172355014,100,0.227769359404,0.284020552904,0.280896914076,0.280896914076,-0.0531275546728,0.00312363882743,0.984254358324,7.21297273619,-1052.70854987,134.60250391,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.33925,3.15175160881,-241.382609645,-38.4172355014,100,0.218245817767,0.294277130486,0.280896914076,0.280896914076,-0.0626510963094,0.0133802164096,-11.2386141085,11.6191095834,-1365.40806727,383.795424025,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3405,2.97071465158,241.382609645,38.4172355014,-100,0.214419744228,0.298908622943,0.280896914076,0.280896914076,-0.0664771698487,0.0180117088668,18.3001666623,-9.41326705262,-1146.54173035,266.10150681,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.34175,3.27244291363,241.382609645,38.4172355014,-100,0.221814532656,0.290415210125,0.280896914076,0.280896914076,-0.0590823814202,0.00951829604888,3.03624544843,-3.8285718593,-1151.28517392,152.080202385,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.343,3.57417117569,241.382609645,38.4172355014,-100,0.230657894403,0.280323540986,0.280896914076,0.280896914076,-0.0502390196739,-0.000573373090143,12.5383943538,-7.57507493409,-879.39644994,-87.2182111437,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.34425,3.87589943774,241.382609645,38.4172355014,-100,0.236397762203,0.271951843243,0.280896914076,0.280896914076,-0.0444991518737,-0.00894507083362,4.05932170996,-4.93626705116,-849.389820374,-228.264087184,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3455,4.1776276998,241.382609645,38.4172355014,-100,0.24127886196,0.264955882805,0.280896914076,0.280896914076,-0.0396180521166,-0.0159410312713,7.26721623576,-2.82936704938,-719.688879973,-347.114295919,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.34675,4.47935596186,241.382609645,38.4172355014,-100,0.243789202911,0.260584600463,0.280896914076,0.280896914076,-0.0371077111655,-0.0203123136133,2.60078639614,-2.4259070873,-716.146359349,-430.505343138,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.348,4.78108422391,241.382609645,38.4172355014,-100,0.244382627449,0.259853746165,0.280896914076,0.280896914076,-0.0365142866276,-0.0210431679113,3.23621067103,3.15213161511,-697.923625842,-389.342042075,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.34925,5.08281248597,241.382609645,38.4172355014,-100,0.242821144743,0.26216581691,0.280896914076,0.280896914076,-0.0380757693331,-0.0187310971661,-0.824903794821,3.15648669093,-769.76442461,-343.057076412,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3505,5.38454074802,241.382609645,38.4172355014,-100,0.239478060654,0.267778542083,0.280896914076,0.280896914076,-0.0414188534221,-0.0131183719934,0.98815728045,7.03904819935,-818.495495638,-191.976957875,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.35175,5.68626901008,241.382609645,38.4172355014,-100,0.233639131282,0.275813309803,0.280896914076,0.280896914076,-0.0472577827945,-0.00508360427387,-5.70556785046,8.69022551592,-1002.21133439,-14.7698303182,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.353,5.98799727214,241.382609645,38.4172355014,-100,0.227352762954,0.284538552721,0.280896914076,0.280896914076,-0.0535441511225,0.00364163864444,1.02063511909,7.17109120283,-1060.67667126,144.543684917,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.35425,6.28972553419,241.382609645,38.4172355014,-100,0.217739435574,0.294806673176,0.280896914076,0.280896914076,-0.0631574785021,0.0139097590998,-11.3993544631,11.6600474866,-1377.14311467,394.795656862,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.3555,6.59145379625,241.382609645,38.4172355014,-100,0.210291940031,0.302866338145,0.280896914076,0.280896914076,-0.070604974045,0.0219694240682,3.93486614993,4.44045848816,-1372.7508194,483.793066245,91.0789395182,-8.28746758908,3.35858683275,81.9039710952,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.35675,6.8931820583,241.382609645,38.4172355014,-100,0.198475113571,0.311936259392,0.280896914076,0.280896914076,-0.082421800505,0.0310393453155,-16.7879352528,11.6923530729,-1816.31536263,737.710437039,76.75499464,6.0364772892,-10.9653580455,82.8257417757,82.837682556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
